Wavelength (A),Transmittance
9985,0.000000000000
9990,0.000000000000
9995,0.000000000000
10000,0.000000000000
10005,0.000000000000
10010,0.000000000000
10015,0.000000000000
10020,0.000000000000
10025,0.000000000000
10030,0.000000000000
10035,0.000000000000
10040,0.000000000000
10045,0.000000000000
10050,0.000000000000
10055,0.000000000000
10060,0.000000000000
10065,0.000000000000
10070,0.000000000000
10075,0.000000000000
10080,0.000000000000
10085,0.000000000000
10090,0.000000000000
10095,0.000000000000
10100,0.000000000000
10105,0.000000000000
10110,0.000000000000
10115,0.000000000000
10120,0.000000000000
10125,0.000000000000
10130,0.000000000000
10135,0.000000000000
10140,0.000000000000
10145,0.000000000000
10150,0.000000000000
10155,0.000000000000
10160,0.000000000000
10165,0.000000000000
10170,0.000000000000
10175,0.000000000000
10180,0.000000000000
10185,0.000000000000
10190,0.000000000000
10195,0.000000000000
10200,0.000000000000
10205,0.000000000000
10210,0.000000000000
10215,0.000000000000
10220,0.000000000000
10225,0.000000000000
10230,0.000000000000
10235,0.000000000000
10240,0.000000000000
10245,0.000000000000
10250,0.000000000000
10255,0.000000000000
10260,0.000000000000
10265,0.000000000000
10270,0.000000000000
10275,0.000000000000
10280,0.000000000000
10285,0.000000000000
10290,0.000000000000
10295,0.000000000000
10300,0.000000000000
10305,0.000000000000
10310,0.000000000000
10315,0.000000000000
10320,0.000000000000
10325,0.000000000000
10330,0.000000000000
10335,0.000000000000
10340,0.000000000000
10345,0.000000000000
10350,0.000000000000
10355,0.000000000000
10360,0.000000000000
10365,0.000000000000
10370,0.000000000000
10375,0.000000000000
10380,0.000000000000
10385,0.000000000000
10390,0.000000000000
10395,0.000000000000
10400,0.000000000000
10405,0.000000000000
10410,0.000000000000
10415,0.000000000000
10420,0.000000000000
10425,0.000000000000
10430,0.000000000000
10435,0.000000000000
10440,0.000000000000
10445,0.000000000000
10450,0.000000000000
10455,0.000000000000
10460,0.000000000000
10465,0.000000000000
10470,0.000000000000
10475,0.000000000000
10480,0.000000000000
10485,0.000000000000
10490,0.000000000000
10495,0.000000000000
10500,0.000000000000
10505,0.000000000000
10510,0.000000000000
10515,0.000000000000
10520,0.000000000000
10525,0.000000000000
10530,0.000000000000
10535,0.000000000000
10540,0.000000000000
10545,0.000000000000
10550,0.000000000000
10555,0.000000000000
10560,0.000000000000
10565,0.000000000000
10570,0.000000000000
10575,0.000000000000
10580,0.000000000000
10585,0.000000000000
10590,0.000000000000
10595,0.000000000000
10600,0.000000000000
10605,0.000000000000
10610,0.000000000000
10615,0.000000000000
10620,0.000000000000
10625,0.000000000000
10630,0.000000000000
10635,0.000000000000
10640,0.000000000000
10645,0.000000000000
10650,0.000000000000
10655,0.000000000000
10660,0.000000000000
10665,0.000000000000
10670,0.000000000000
10675,0.000000000000
10680,0.000000000000
10685,0.000000000000
10690,0.000000000000
10695,0.000000000000
10700,0.000000000000
10705,0.000000000000
10710,0.000000000000
10715,0.000000000000
10720,0.000000000000
10725,0.000000000000
10730,0.000000000000
10735,0.000000000000
10740,0.000000000000
10745,0.000000000000
10750,0.000000000000
10755,0.000000000000
10760,0.000000000000
10765,0.000000000000
10770,0.000000000000
10775,0.000000000000
10780,0.000000000000
10785,0.000000000000
10790,0.000000000000
10795,0.000000000000
10800,0.000000000000
10805,0.000000000000
10810,0.000000000000
10815,0.000000000000
10820,0.000000000000
10825,0.000000000000
10830,0.000000000000
10835,0.000000000000
10840,0.000000000000
10845,0.000000000000
10850,0.000000000000
10855,0.000000000000
10860,0.000000000000
10865,0.000000000000
10870,0.000000000000
10875,0.000000000000
10880,0.000000000000
10885,0.000000000000
10890,0.000000000000
10895,0.000000000000
10900,0.000000000000
10905,0.000000000000
10910,0.000000000000
10915,0.000000000000
10920,0.000000000000
10925,0.000000000000
10930,0.000000000000
10935,0.000000000000
10940,0.000000000000
10945,0.000000000000
10950,0.000000000000
10955,0.000000000000
10960,0.000000000000
10965,0.000000000000
10970,0.000000000000
10975,0.000000000000
10980,0.000000000000
10985,0.000000000000
10990,0.000000000000
10995,0.000000000000
11000,0.000000000000
11005,0.000000000000
11010,0.000000000000
11015,0.000000000000
11020,0.000000000000
11025,0.000000000000
11030,0.000000000000
11035,0.000000000000
11040,0.000000000000
11045,0.000000000000
11050,0.000000000000
11055,0.000000000000
11060,0.000000022000
11065,0.000000000000
11070,0.000000000000
11075,0.000000000000
11080,0.000000000000
11085,0.000000000000
11090,0.000000000000
11095,0.000000045800
11100,0.000000108000
11105,0.000000063300
11110,0.000000018700
11115,0.000000036900
11120,0.000000055100
11125,0.000000000000
11130,0.000000000000
11135,0.000000000000
11140,0.000000000000
11145,0.000000000000
11150,0.000000020500
11155,0.000000029400
11160,0.000000038400
11165,0.000000013100
11170,0.000000000000
11175,0.000000000000
11180,0.000000004000
11185,0.000000000000
11190,0.000000000000
11195,0.000000000000
11200,0.000000000000
11205,0.000000000000
11210,0.000000000000
11215,0.000000000000
11220,0.000000000000
11225,0.000000000000
11230,0.000000000000
11235,0.000000000000
11240,0.000000000000
11245,0.000000000000
11250,0.000000000000
11255,0.000000000000
11260,0.000000000000
11265,0.000000000000
11270,0.000000000000
11275,0.000000000000
11280,0.000000000000
11285,0.000000000000
11290,0.000000000000
11295,0.000000000000
11300,0.000000000000
11305,0.000000000000
11310,0.000000000000
11315,0.000000000000
11320,0.000000000000
11325,0.000000000000
11330,0.000000000000
11335,0.000000000000
11340,0.000000000000
11345,0.000000000000
11350,0.000000020400
11355,0.000000000000
11360,0.000000000000
11365,0.000000000000
11370,0.000000000000
11375,0.000000003970
11380,0.000000039700
11385,0.000000024600
11390,0.000000009550
11395,0.000000012900
11400,0.000000016200
11405,0.000000001390
11410,0.000000000000
11415,0.000000029000
11420,0.000000071300
11425,0.000000118000
11430,0.000000164000
11435,0.000000118000
11440,0.000000071200
11445,0.000000090100
11450,0.000000109000
11455,0.000000074800
11460,0.000000040500
11465,0.000000127000
11470,0.000000214000
11475,0.000000234000
11480,0.000000253000
11485,0.000000282000
11490,0.000000310000
11495,0.000000410000
11500,0.000000511000
11505,0.000000500000
11510,0.000000489000
11515,0.000000543000
11520,0.000000596000
11525,0.000000658000
11530,0.000000720000
11535,0.000000762000
11540,0.000000804000
11545,0.000000873000
11550,0.000000943000
11555,0.000001040000
11560,0.000001140000
11565,0.000001260000
11570,0.000001390000
11575,0.000001480000
11580,0.000001580000
11585,0.000001760000
11590,0.000001950000
11595,0.000002120000
11600,0.000002300000
11605,0.000002540000
11610,0.000002770000
11615,0.000002980000
11620,0.000003180000
11625,0.000003480000
11630,0.000003790000
11635,0.000004160000
11640,0.000004540000
11645,0.000004870000
11650,0.000005210000
11655,0.000005690000
11660,0.000006170000
11665,0.000006650000
11670,0.000007130000
11675,0.000007600000
11680,0.000008070000
11685,0.000008650000
11690,0.000009220000
11695,0.000009730000
11700,0.000010200000
11705,0.000010800000
11710,0.000011300000
11715,0.000011800000
11720,0.000012400000
11725,0.000012900000
11730,0.000013400000
11735,0.000013800000
11740,0.000014300000
11745,0.000014700000
11750,0.000015200000
11755,0.000015600000
11760,0.000016100000
11765,0.000016400000
11770,0.000016800000
11775,0.000017200000
11780,0.000017600000
11785,0.000017900000
11790,0.000018100000
11795,0.000018500000
11800,0.000018900000
11805,0.000019300000
11810,0.000019600000
11815,0.000020100000
11820,0.000020500000
11825,0.000021000000
11830,0.000021500000
11835,0.000022100000
11840,0.000022600000
11845,0.000023200000
11850,0.000023800000
11855,0.000024600000
11860,0.000025300000
11865,0.000026100000
11870,0.000026800000
11875,0.000027800000
11880,0.000028900000
11885,0.000030000000
11890,0.000031000000
11895,0.000032200000
11900,0.000033400000
11905,0.000034900000
11910,0.000036400000
11915,0.000038100000
11920,0.000039800000
11925,0.000041700000
11930,0.000043700000
11935,0.000046000000
11940,0.000048300000
11945,0.000051100000
11950,0.000053800000
11955,0.000057000000
11960,0.000060100000
11965,0.000063900000
11970,0.000067600000
11975,0.000072200000
11980,0.000076800000
11985,0.000082100000
11990,0.000087500000
11995,0.000093700000
12000,0.000100000000
